ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13202498,JG413591,09/06/2023 12:45:00 PM,012XX W FLOURNOY ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,false,false,1231,012,34,28,26,1168275,1897116,2023,09/14/2023 03:43:09 PM,41.873220883,-87.657646023,"(41.873220883, -87.657646023)"
13201510,JG413336,09/06/2023 09:30:00 AM,023XX E 93RD ST,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING / GROUNDS,false,false,0413,004,7,48,17,1193360,1843756,2023,09/14/2023 03:43:09 PM,41.726219145,-87.567294437,"(41.726219145, -87.567294437)"
13202228,JG414297,09/06/2023 11:20:00 PM,026XX S DRAKE AVE,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,false,false,1032,010,22,30,03,1153129,1886203,2023,09/14/2023 03:43:09 PM,41.843588067,-87.713543763,"(41.843588067, -87.713543763)"
13203203,JG415219,09/06/2023 07:00:00 AM,051XX N LINCOLN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2031,020,40,4,11,1158555,1934254,2023,09/14/2023 03:43:09 PM,41.975334679,-87.692313579,"(41.975334679, -87.692313579)"
13203010,JG415086,09/06/2023 06:00:00 PM,079XX S KIMBARK AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,0411,004,8,45,06,1186255,1852655,2023,09/14/2023 03:43:09 PM,41.750809487,-87.59303986,"(41.750809487, -87.59303986)"
13201483,JG413406,09/06/2023 07:46:00 AM,075XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0623,006,6,69,08A,1178903,1855029,2023,09/14/2023 03:43:09 PM,41.757494439,-87.619908754,"(41.757494439, -87.619908754)"
13202673,JG414650,09/06/2023 11:00:00 PM,087XX S ESSEX AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0423,004,7,46,07,1194325,1847545,2023,09/14/2023 03:43:09 PM,41.736592879,-87.563635515,"(41.736592879, -87.563635515)"
13201827,JG413920,09/06/2023 02:40:00 PM,056XX S MOBILE AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,false,false,0811,008,13,56,08B,1135355,1866369,2023,09/14/2023 03:43:09 PM,41.789493708,-87.779240956,"(41.789493708, -87.779240956)"
13202923,JG414804,09/06/2023 06:00:00 PM,044XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0222,002,4,39,14,1185081,1875611,2023,09/14/2023 03:43:09 PM,41.813830355,-87.596621175,"(41.813830355, -87.596621175)"
13203426,JG414438,09/06/2023 01:30:00 PM,028XX W ALBION AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,VEHICLE NON-COMMERCIAL,false,false,2412,024,50,2,07,1156017,1943652,2023,09/14/2023 03:43:09 PM,42.001174965,-87.701391704,"(42.001174965, -87.701391704)"
13202768,JG414187,09/06/2023 07:45:00 PM,013XX S CANAL ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0124,001,28,28,08B,1173325,1894306,2023,09/14/2023 03:43:09 PM,41.865399465,-87.639188585,"(41.865399465, -87.639188585)"
13208599,JG405706,08/30/2023 11:30:00 AM,084XX S BURNHAM AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,false,0423,004,7,46,08B,1196291,1849582,2023,09/14/2023 03:41:59 PM,41.742134096,-87.556365508,"(41.742134096, -87.556365508)"
13201868,JG414005,09/06/2023 01:00:00 PM,002XX E OHIO ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1834,018,2,8,06,1177909,1904245,2023,09/14/2023 03:43:09 PM,41.892569681,-87.622058354,"(41.892569681, -87.622058354)"
13201524,JG413088,09/06/2023 07:12:00 AM,050XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0224,002,3,38,14,1178454,1871616,2023,09/14/2023 03:43:09 PM,41.803021054,-87.621050731,"(41.803021054, -87.621050731)"
13202235,JG414214,09/06/2023 01:00:00 PM,053XX S COTTAGE GROVE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0233,002,20,41,07,1182491,1869797,2023,09/14/2023 03:43:09 PM,41.797936811,-87.606301777,"(41.797936811, -87.606301777)"
13208170,JG421049,09/05/2023 11:45:00 AM,020XX N HOYNE AVE,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,1432,014,32,22,08A,1162035,1913362,2023,09/14/2023 03:41:59 PM,41.917933711,-87.680101929,"(41.917933711, -87.680101929)"
13203656,JG415835,09/07/2023 12:00:00 AM,008XX E DREXEL SQUARE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0233,002,20,41,14,1182638,1871058,2023,09/14/2023 03:43:09 PM,41.801393686,-87.605723566,"(41.801393686, -87.605723566)"
13209369,JG422777,12/10/2021 12:00:00 AM,036XX S NORMAL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0915,009,11,60,11,,,2021,09/14/2023 03:43:09 PM,,,
13207681,JG420514,09/02/2023 09:10:00 AM,025XX W GUNNISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2031,020,40,4,14,1158611,1932194,2023,09/14/2023 03:41:59 PM,41.969680787,-87.692164343,"(41.969680787, -87.692164343)"
13202905,JG414011,09/06/2023 01:00:00 AM,107XX S AVENUE M,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0432,004,10,52,05,1201526,1834409,2023,09/14/2023 03:43:09 PM,41.700366916,-87.537698795,"(41.700366916, -87.537698795)"
13202150,JG414175,09/06/2023 06:50:00 PM,059XX S MOZART ST,0560,ASSAULT,SIMPLE,RESIDENCE,true,false,0824,008,15,66,08A,1158397,1865068,2023,09/14/2023 03:43:09 PM,41.785485007,-87.694787568,"(41.785485007, -87.694787568)"
13201253,JG413031,09/06/2023 04:00:00 AM,001XX W 127TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,0523,005,9,53,07,1177579,1820730,2023,09/14/2023 03:43:09 PM,41.663403306,-87.625793875,"(41.663403306, -87.625793875)"
13202123,JG413711,09/06/2023 02:55:00 PM,040XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CEMETARY,false,false,1915,019,46,3,14,1166702,1926863,2023,09/14/2023 03:43:09 PM,41.95488231,-87.662567089,"(41.95488231, -87.662567089)"
13201193,JG413012,09/06/2023 03:00:00 AM,0000X N PINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1522,015,29,25,08B,1139505,1899724,2023,09/14/2023 03:43:09 PM,41.880950476,-87.763212138,"(41.880950476, -87.763212138)"
13201958,JG414060,09/06/2023 03:24:00 PM,030XX N BROADWAY,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,1934,019,44,6,06,1171721,1920469,2023,09/14/2023 03:43:09 PM,41.937227668,-87.644305471,"(41.937227668, -87.644305471)"
13201698,JG413677,09/06/2023 01:31:00 PM,074XX N DAMEN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,2424,024,49,1,08A,1161660,1949461,2023,09/14/2023 03:43:09 PM,42.016998846,-87.680469059,"(42.016998846, -87.680469059)"
13206827,JG419709,09/06/2023 09:13:00 PM,045XX N DRAKE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),false,false,1723,017,33,14,06,1151905,1929896,2023,09/14/2023 03:43:09 PM,41.963509992,-87.71688337,"(41.963509992, -87.71688337)"
13202214,JG414271,09/06/2023 09:30:00 PM,015XX N LAKE SHORE DR,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,1824,018,43,8,08B,1176722,1910731,2023,09/14/2023 03:43:09 PM,41.910394484,-87.62622133,"(41.910394484, -87.62622133)"
13202281,JG414369,09/06/2023 04:00:00 PM,080XX S GREEN ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0621,006,17,71,08A,1172035,1851565,2023,09/14/2023 03:43:09 PM,41.748142315,-87.645180485,"(41.748142315, -87.645180485)"
13201781,JG413861,09/06/2023 04:09:00 PM,041XX W CRYSTAL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2534,025,37,23,14,1148606,1908015,2023,09/14/2023 03:43:09 PM,41.903531104,-87.729579331,"(41.903531104, -87.729579331)"
13201333,JG413196,09/06/2023 12:01:00 AM,070XX W WOLFRAM ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,2511,025,29,18,07,1128971,1918157,2023,09/14/2023 03:43:09 PM,41.931718627,-87.801473334,"(41.931718627, -87.801473334)"
13201576,JG413386,09/06/2023 11:24:00 AM,024XX W 51ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0923,009,15,63,06,1161020,1870793,2023,09/14/2023 03:43:09 PM,41.801141301,-87.685012091,"(41.801141301, -87.685012091)"
13204819,JG416044,09/06/2023 09:15:00 AM,021XX E 87TH ST,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,false,false,0412,004,8,45,08A,1191768,1847705,2023,09/14/2023 03:43:09 PM,41.737094305,-87.572998178,"(41.737094305, -87.572998178)"
13202298,JG414342,09/06/2023 11:30:00 PM,016XX W SUNNYSIDE AVE,0927,MOTOR VEHICLE THEFT,"ATTEMPT - CYCLE, SCOOTER, BIKE WITH VIN",STREET,false,false,1912,019,47,3,07,1164677,1929953,2023,09/14/2023 03:43:09 PM,41.963404656,-87.669923368,"(41.963404656, -87.669923368)"
13201744,JG413629,09/06/2023 01:10:00 AM,027XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,false,true,1423,014,26,24,08B,1157923,1907866,2023,09/14/2023 03:43:09 PM,41.902937196,-87.695359835,"(41.902937196, -87.695359835)"
13201657,JG413513,09/06/2023 12:30:00 PM,071XX N WOLCOTT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,2424,024,49,1,26,1162302,1947600,2023,09/14/2023 03:43:09 PM,42.011878761,-87.678159078,"(42.011878761, -87.678159078)"
13202332,JG414301,09/06/2023 09:00:00 PM,030XX E 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0422,004,7,46,08B,1198018,1853175,2023,09/14/2023 03:43:09 PM,41.751950586,-87.549918085,"(41.751950586, -87.549918085)"
13201185,JG412995,09/06/2023 02:17:00 AM,032XX N SHEFFIELD AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,ALLEY,false,false,1924,019,44,6,04B,1169039,1921667,2023,09/14/2023 03:43:09 PM,41.940573762,-87.654127293,"(41.940573762, -87.654127293)"
13201131,JG412960,09/06/2023 12:45:00 AM,030XX W 41ST PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,false,0921,009,12,58,26,1156817,1876965,2023,09/14/2023 03:43:09 PM,41.818164041,-87.700259347,"(41.818164041, -87.700259347)"
13201432,JG413067,09/06/2023 06:25:00 AM,049XX N HAMLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1712,017,39,14,07,1150168,1932457,2023,09/14/2023 03:43:09 PM,41.970571665,-87.723202734,"(41.970571665, -87.723202734)"
13203304,JG414909,09/06/2023 08:00:00 PM,009XX W VAN BUREN ST,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,false,false,1232,012,34,28,06,1170321,1898374,2023,09/14/2023 03:43:09 PM,41.876628485,-87.650097441,"(41.876628485, -87.650097441)"
13201590,JG413517,09/06/2023 10:00:00 AM,074XX N SHERIDAN RD,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,false,false,2422,024,49,1,08B,1165707,1949739,2023,09/14/2023 03:43:09 PM,42.017676014,-87.665569188,"(42.017676014, -87.665569188)"
13201354,JG413206,09/06/2023 07:54:00 AM,047XX S LAMON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0814,008,22,56,14,1144492,1872702,2023,09/14/2023 03:43:09 PM,41.806705999,-87.745579036,"(41.806705999, -87.745579036)"
13201902,JG414070,09/06/2023 05:30:00 PM,079XX S SOUTH CHICAGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0411,004,8,46,14,1188641,1852591,2023,09/14/2023 03:43:09 PM,41.750577197,-87.584298575,"(41.750577197, -87.584298575)"
13201922,JG414050,09/06/2023 05:42:00 PM,012XX W 108TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2234,022,21,75,08A,1170077,1833165,2023,09/14/2023 03:43:09 PM,41.697692756,-87.652888169,"(41.697692756, -87.652888169)"
13202254,JG414256,09/06/2023 09:19:00 PM,004XX N WABASH AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,true,false,1834,018,42,8,08B,1176659,1903440,2023,12/30/2023 03:51:28 PM,41.890389063,-87.626673392,"(41.890389063, -87.626673392)"
13202398,JG414459,09/06/2023 10:00:00 PM,047XX S ELIZABETH ST,0810,THEFT,OVER $500,STREET,false,false,0933,009,20,61,06,1168789,1873400,2023,09/14/2023 03:43:09 PM,41.808130863,-87.656445106,"(41.808130863, -87.656445106)"
13202862,JG414664,09/06/2023 11:30:00 PM,0000X E ADAMS ST,0620,BURGLARY,UNLAWFUL ENTRY,SMALL RETAIL STORE,false,false,0113,001,34,32,05,1176678,1899473,2023,09/14/2023 03:43:09 PM,41.87950297,-87.626723575,"(41.87950297, -87.626723575)"
13201838,JG413496,09/06/2023 11:51:00 AM,047XX W MADISON ST,0560,ASSAULT,SIMPLE,ABANDONED BUILDING,false,false,1113,011,28,25,08A,1144727,1899599,2023,09/14/2023 03:43:09 PM,41.880510667,-87.744040233,"(41.880510667, -87.744040233)"
13202647,JG413558,09/06/2023 12:19:00 PM,071XX S WESTERN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0832,008,17,66,08A,1161610,1857264,2023,09/14/2023 03:43:09 PM,41.764003661,-87.683223468,"(41.764003661, -87.683223468)"
13201998,JG414132,09/06/2023 07:23:00 PM,011XX N RIDGEWAY AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,STREET,true,false,1112,011,27,23,18,1151168,1907408,2023,09/14/2023 03:43:09 PM,41.901815571,-87.720184397,"(41.901815571, -87.720184397)"
13202264,JG414321,09/07/2023 12:00:00 AM,109XX S DOTY AVE W,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0513,005,9,50,06,1185440,1832668,2023,09/14/2023 03:43:09 PM,41.695982095,-87.596653142,"(41.695982095, -87.596653142)"
13208072,JG421214,09/05/2023 08:00:00 AM,015XX W VAN BUREN ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,false,false,1231,012,34,28,11,1166329,1898255,2023,09/14/2023 03:41:59 PM,41.876388206,-87.664758134,"(41.876388206, -87.664758134)"
13203117,JG415079,09/06/2023 07:00:00 PM,009XX W 35TH PL,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",RESIDENCE - GARAGE,false,false,0915,009,11,60,07,1171000,1881273,2023,09/14/2023 03:43:09 PM,41.82968708,-87.648105445,"(41.82968708, -87.648105445)"
13202993,JG414988,09/06/2023 07:30:00 AM,005XX N ARMOUR ST,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,false,false,1215,012,1,24,08A,1166074,1903833,2023,09/14/2023 03:43:09 PM,41.891700115,-87.665535033,"(41.891700115, -87.665535033)"
13201467,JG413280,09/06/2023 09:26:00 AM,038XX W OHIO ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1122,011,27,23,08B,1150853,1903735,2023,09/14/2023 03:43:09 PM,41.891742661,-87.721437661,"(41.891742661, -87.721437661)"
13201859,JG413029,09/06/2023 04:27:00 AM,130XX S EVANS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,0533,005,10,54,07,1183712,1818928,2023,09/14/2023 03:43:09 PM,41.658317997,-87.603406086,"(41.658317997, -87.603406086)"
13202051,JG413839,09/06/2023 03:17:00 PM,039XX W 47TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0821,008,14,57,06,1150702,1873176,2023,09/14/2023 03:43:09 PM,41.807887928,-87.722790148,"(41.807887928, -87.722790148)"
13201682,JG413529,09/06/2023 12:53:00 PM,033XX W 26TH ST,2022,NARCOTICS,POSSESS - COCAINE,STREET,true,false,1024,010,25,30,18,1154295,1886529,2023,09/14/2023 03:43:09 PM,41.84445948,-87.709256069,"(41.84445948, -87.709256069)"
13202114,JG413972,09/06/2023 05:54:00 PM,016XX S LAWNDALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1014,010,24,29,15,1151968,1891610,2023,09/14/2023 03:43:09 PM,41.858448442,-87.717662155,"(41.858448442, -87.717662155)"
13204368,JG416519,09/06/2023 06:00:00 AM,026XX N MARSHFIELD AVE,0810,THEFT,OVER $500,STREET,false,false,1931,019,32,7,06,1164883,1917646,2023,09/14/2023 03:43:09 PM,41.929629262,-87.669516415,"(41.929629262, -87.669516415)"
13202489,JG414444,09/06/2023 06:00:00 PM,0000X N WELLS ST,0810,THEFT,OVER $500,STREET,false,false,0122,001,34,32,06,1174734,1900405,2023,09/14/2023 03:43:09 PM,41.882104132,-87.633833677,"(41.882104132, -87.633833677)"
13202142,JG414087,09/06/2023 06:30:00 PM,076XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0624,006,8,69,08B,1183553,1854644,2023,09/14/2023 03:43:09 PM,41.756330877,-87.602879293,"(41.756330877, -87.602879293)"
13202390,JG413331,09/06/2023 09:00:00 AM,020XX E 71ST ST,0560,ASSAULT,SIMPLE,STREET,false,false,0331,003,5,43,08A,1191022,1858323,2023,09/14/2023 03:43:09 PM,41.766249073,-87.575388558,"(41.766249073, -87.575388558)"
13208076,JG414968,09/01/2023 03:26:00 AM,072XX N DAMEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,OTHER (SPECIFY),false,false,2424,024,49,1,05,1161719,1948069,2023,09/14/2023 03:41:59 PM,42.013177932,-87.680291032,"(42.013177932, -87.680291032)"
13202314,JG414338,09/06/2023 11:30:00 PM,003XX S DEARBORN ST,0460,BATTERY,SIMPLE,CTA STATION,false,false,0113,001,4,32,08B,1175985,1898832,2023,09/14/2023 03:43:09 PM,41.877759656,-87.629287444,"(41.877759656, -87.629287444)"
13201229,JG413023,09/06/2023 03:15:00 AM,071XX S DR MARTIN LUTHER KING JR DR,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,false,true,0323,003,6,69,04B,1180150,1857738,2023,09/14/2023 03:43:09 PM,41.764899756,-87.615255831,"(41.764899756, -87.615255831)"
13201732,JG413742,09/06/2023 02:00:00 AM,025XX W POPE JOHN PAUL II DR,0810,THEFT,OVER $500,STREET,false,false,0922,009,12,58,06,1160290,1876075,2023,09/14/2023 03:43:09 PM,41.815650851,-87.687543716,"(41.815650851, -87.687543716)"
13208096,JG421204,08/31/2023 06:00:00 AM,073XX S PEORIA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0733,007,17,68,07,1171579,1856090,2023,09/14/2023 03:41:59 PM,41.760569493,-87.646719087,"(41.760569493, -87.646719087)"
13202205,JG414024,09/06/2023 05:25:00 PM,017XX W HOWARD ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA STATION,true,false,2422,024,49,1,08B,1163537,1950346,2023,09/25/2023 03:41:39 PM,42.019387809,-87.673537084,"(42.019387809, -87.673537084)"
13201970,JG414021,09/06/2023 05:45:00 PM,120XX S STEWART AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0523,005,9,53,07,1175793,1825093,2023,09/14/2023 03:43:09 PM,41.675416129,-87.632199846,"(41.675416129, -87.632199846)"
13201669,JG413594,09/06/2023 03:00:00 AM,014XX W CHASE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2423,024,49,1,08A,1165367,1948359,2023,09/14/2023 03:43:09 PM,42.013896545,-87.666859849,"(42.013896545, -87.666859849)"
13201211,JG413038,09/06/2023 04:14:00 AM,050XX S DR MARTIN LUTHER KING JR DR,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0224,002,3,38,26,1179709,1871850,2023,09/14/2023 03:43:09 PM,41.803634539,-87.616440953,"(41.803634539, -87.616440953)"
13201310,JG413102,09/06/2023 06:58:00 AM,0000X S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,false,false,1125,011,27,27,14,1157731,1899815,2023,09/14/2023 03:43:09 PM,41.880848443,-87.696284653,"(41.880848443, -87.696284653)"
13207888,JG416139,08/18/2023 12:00:00 PM,0000X S DEARBORN ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,0112,001,34,32,10,1175945,1900240,2023,09/14/2023 03:41:59 PM,41.881624191,-87.629391908,"(41.881624191, -87.629391908)"
13208267,JG421385,06/05/2023 08:00:00 AM,073XX S VINCENNES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0731,007,6,69,07,1176137,1856297,2023,09/14/2023 03:41:59 PM,41.761036477,-87.630007712,"(41.761036477, -87.630007712)"
13201788,JG413653,09/06/2023 02:18:00 PM,106XX S VINCENNES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,COMMERCIAL / BUSINESS OFFICE,true,false,2212,022,19,72,15,1168582,1834195,2023,09/14/2023 03:43:09 PM,41.700551523,-87.658332506,"(41.700551523, -87.658332506)"
13201777,JG413599,09/06/2023 01:20:00 PM,095XX S LA SALLE ST,0810,THEFT,OVER $500,STREET,false,false,0511,005,9,49,06,1176957,1841794,2023,09/14/2023 03:43:09 PM,41.721220015,-87.627438388,"(41.721220015, -87.627438388)"
13201163,JG412987,09/06/2023 01:00:00 AM,049XX W FULLERTON AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,false,false,2521,025,31,19,03,1143166,1915509,2023,09/14/2023 03:43:09 PM,41.924198765,-87.74937447,"(41.924198765, -87.74937447)"
13202348,JG414376,09/06/2023 12:45:00 PM,056XX N MAPLEWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2011,020,40,2,05,1158312,1937449,2023,09/14/2023 03:43:09 PM,41.984106893,-87.693119361,"(41.984106893, -87.693119361)"
13208409,JG421682,09/02/2023 12:00:00 PM,076XX S LOWE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0621,006,17,71,11,1173291,1854201,2023,09/14/2023 03:41:59 PM,41.755348175,-87.640500316,"(41.755348175, -87.640500316)"
13201999,JG414002,09/06/2023 04:20:00 PM,090XX S HALSTED ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,true,false,2223,022,21,71,26,1172560,1844991,2023,09/14/2023 03:43:09 PM,41.73009084,-87.643449824,"(41.73009084, -87.643449824)"
13208402,JG421492,08/27/2023 04:00:00 AM,0000X E 21ST ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0131,001,3,33,06,1177260,1890283,2023,09/14/2023 03:41:59 PM,41.854271872,-87.624865071,"(41.854271872, -87.624865071)"
13202246,JG414316,09/06/2023 11:35:00 PM,009XX N DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,false,false,1212,012,36,24,14,1162894,1906461,2023,09/14/2023 03:43:09 PM,41.898978873,-87.67713989,"(41.898978873, -87.67713989)"
13203869,JG416082,09/06/2023 04:00:00 PM,022XX W 21ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,false,false,1234,012,25,31,14,1161670,1889693,2023,09/14/2023 03:43:09 PM,41.852991574,-87.682102891,"(41.852991574, -87.682102891)"
13203266,JG414276,09/06/2023 10:00:00 PM,058XX N OCONTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1612,016,41,10,08B,1126978,1938256,2023,09/14/2023 03:43:09 PM,41.986906237,-87.808344941,"(41.986906237, -87.808344941)"
13202126,JG414031,09/06/2023 06:01:00 PM,011XX S ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VACANT LOT / LAND,false,true,1133,011,24,29,08B,1153216,1894714,2023,09/14/2023 03:43:09 PM,41.86694152,-87.71299884,"(41.86694152, -87.71299884)"
13201843,JG413787,09/06/2023 03:28:00 PM,016XX W 57TH ST,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,true,false,0715,007,16,67,18,1166185,1866906,2023,09/14/2023 03:43:09 PM,41.790366443,-87.6661808,"(41.790366443, -87.6661808)"
13202168,JG414185,09/06/2023 01:15:00 PM,058XX N RIDGE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,ALLEY,false,false,2013,020,48,77,17,1165024,1939181,2023,09/14/2023 03:43:09 PM,41.988719229,-87.668384208,"(41.988719229, -87.668384208)"
13201550,JG413115,09/06/2023 07:12:00 AM,047XX S MARSHFIELD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,NURSING / RETIREMENT HOME,false,true,0931,009,20,61,08A,1166137,1873359,2023,09/14/2023 03:43:09 PM,41.80807526,-87.666173157,"(41.80807526, -87.666173157)"
13201910,JG413571,09/06/2023 01:00:00 PM,017XX W 87TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2221,022,18,71,04B,1166065,1846996,2023,09/14/2023 03:43:09 PM,41.735733251,-87.667186172,"(41.735733251, -87.667186172)"
13201915,JG414045,09/06/2023 08:00:00 AM,070XX S CHAPPEL AVE,0460,BATTERY,SIMPLE,STREET,false,false,0331,003,5,43,08B,1191093,1858802,2023,09/14/2023 03:43:09 PM,41.767561769,-87.575112845,"(41.767561769, -87.575112845)"
13201106,JG412958,09/06/2023 12:51:00 AM,007XX W ROOSEVELT RD,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,1232,012,28,28,03,1171334,1894932,2023,09/14/2023 03:43:09 PM,41.8671612,-87.646479181,"(41.8671612, -87.646479181)"
